Join_Count,TARGET_FID,TransectID,rate_1315,rate_1325,rate_1520,rate_2025,stat_1315,stat_1325,stat_1520,stat_2025,OBJECTID_1,Transect_1,epoch,rate_m_yr,status,pointid,popdens_ra,Shape_Leng,NEAR_FID,dist_to_bu,n_veg,n_water,n_urban_di,n_popdens,elev_m,n_elev,CVI,CVI_class
1,86,86.00000000000,-3.43897669913,-1.15164703965,3.28154681996,-3.17427991272,retreating,retreating,advancing,retreating,0,86,2013-2025,-1.68048009100,retreating,42054,0.72349900000,199.99996687900,44073,0.00000000000,0.84917588135,0.82862016873,1.00000000000,0.02478349071,6.58014100000,0.40353128832,3.65381798890,High
1,87,87.00000000000,-1.77188473496,-1.46427909907,1.32790745123,-3.23222692851,retreating,retreating,advancing,retreating,0,87,2013-2025,-1.70766003000,retreating,41643,5.20650000000,200.00002371700,40807,0.00000000000,0.88557511980,0.83235374040,1.00000000000,0.20155075894,6.46577600000,0.38960925923,3.81215514352,High
1,88,88.00000000000,-5.11502174060,-0.86679896238,0.77152817412,-1.05125009009,retreating,retreating,advancing,retreating,0,88,2013-2025,-2.46942945800,retreating,42443,0.60325200000,200.00004808100,40883,0.12223683530,0.81601148642,0.93699417946,0.98729948813,0.02004208320,7.45436000000,0.50995285391,3.75846270223,High
1,89,89.00000000000,-2.03275084375,-0.65842139281,0.75374942427,-1.04468399870,retreating,retreating,advancing,retreating,0,89,2013-2025,-2.57059790400,retreating,41642,7.86655000000,199.99998867200,41049,0.00000000000,0.79175042740,0.95089118060,1.00000000000,0.30643803229,6.63190400000,0.40983256923,3.88471791562,High
1,90,90.00000000000,-1.29918061336,-1.25414205538,0.27093649062,-2.87195087648,retreating,retreating,stable,retreating,0,90,2013-2025,-2.84906196700,retreating,42442,0.71835900000,199.99997583500,41049,0.89479603079,0.86110920810,0.98914238989,0.90702992608,0.02458081734,6.64831000000,0.41182972579,3.74608413004,High
1,91,91.00000000000,-1.62795075812,-0.04697706429,1.09375412831,-0.37934648252,retreating,stable,advancing,stable,0,91,2013-2025,-2.63117689100,retreating,41641,8.04249000000,199.99998163000,41049,0.63306987406,0.72056096604,0.95921261169,0.93422349792,0.31337544750,6.57833400000,0.40331131624,3.76315234215,High
1,92,92.00000000000,-2.73273974831,-0.70446878207,1.85524509707,-2.46352786417,retreating,retreating,advancing,retreating,0,92,2013-2025,-2.75710621000,retreating,42441,0.70062200000,200.00001831400,41049,1.12067643923,0.79711164949,0.97651088955,0.88356075820,0.02388143852,5.25867500000,0.24266486859,3.54125673393,High
1,93,93.00000000000,-1.08027580255,-0.43322869203,0.98759456728,-1.04873821079,retreating,stable,advancing,retreating,0,93,2013-2025,-2.39499932400,retreating,42050,7.12363000000,199.99999841800,41048,1.00121598233,0.76553161021,0.92677008591,0.89597280198,0.27714427939,5.85316400000,0.31503397759,3.68547719106,High
1,94,94.00000000000,-1.26611991128,-0.51331660299,1.51941978253,-1.57513026443,retreating,retreating,advancing,retreating,0,94,2013-2025,-2.10156111400,retreating,42439,0.97796300000,200.00000061000,41049,0.00000000000,0.77485611447,0.88646195328,1.00000000000,0.03481714906,7.03308300000,0.45866941362,3.65444874604,High
1,95,95.00000000000,-2.46725360373,-0.99607463399,1.59302399820,-3.01129727814,retreating,retreating,advancing,retreating,0,95,2013-2025,-2.07656540800,retreating,41639,20.30670000000,199.99996149000,40989,0.08615300000,0.83106284105,0.88302841873,0.99104862952,0.79696017753,5.82095200000,0.31111270447,4.14205254824,High
1,96,96.00000000000,-2.70109603653,-1.43519547462,0.93787783407,-3.27667071397,retreating,retreating,advancing,retreating,0,96,2013-2025,-2.06639124300,retreating,42438,1.26625000000,199.99998853200,41049,0.89479600000,0.88218896106,0.88163084480,0.90702992928,0.04618447032,6.05242600000,0.33929079883,3.65095135276,High
1,97,97.00000000000,-0.81103045021,-0.12798603052,1.68711882230,-0.97085736769,retreating,stable,advancing,retreating,0,97,2013-2025,-2.55890830800,retreating,41638,24.28510000000,200.00004891700,40931,0.00000000000,0.72999270725,0.94928543953,1.00000000000,0.95383078739,6.50015100000,0.39379384149,4.24046518555,Very High
1,98,98.00000000000,-2.48337861962,-0.89450210108,0.35978640779,-1.19602131893,retreating,retreating,stable,retreating,0,98,2013-2025,-2.19293320200,retreating,42437,1.27784000000,200.00000037600,40931,0.00000000000,0.81923691746,0.89901327794,1.00000000000,0.04664147073,6.61975500000,0.40835363135,3.69578159694,High
1,99,99.00000000000,-3.17905714163,0.36717946883,1.72348428408,-4.75252884656,retreating,stable,advancing,retreating,0,99,2013-2025,-2.78767835500,retreating,41637,26.60830000000,199.99998502500,40931,0.00000000000,0.67234139946,0.98071043151,1.00000000000,1.00000000000,6.72771700000,0.42149620210,4.24658785340,Very High
1,100,100.00000000000,-12.33618323240,-1.48244536797,-5.73752088044,0.13571894918,retreating,retreating,retreating,stable,0,100,2013-2025,-2.17187656800,retreating,42436,1.72522000000,199.99996223000,40931,0.00000000000,0.88769018872,0.89612083392,1.00000000000,0.06428191518,6.43969900000,0.38643481991,3.77362662768,High
1,101,101.00000000000,4.44530609305,-1.33270843527,1.63072428380,-4.22288453385,advancing,retreating,advancing,retreating,0,101,2013-2025,-3.23513049700,retreating,41636,26.45790000000,199.99994271600,40931,0.00000000000,0.87025656298,1.00000000000,1.00000000000,1.00000000000,6.67013400000,0.41448643337,4.49429716997,Very High
1,102,102.00000000000,0.00000000000,0.83668665356,-0.43204416555,5.99433707161,,advancing,stable,advancing,0,102,2013-2025,-3.03803819500,retreating,42435,1.28183000000,200.00004498000,40931,0.00000000000,0.61767744719,1.00000000000,1.00000000000,0.04679879612,6.01385800000,0.33459578883,3.49761681682,High
1,103,103.00000000000,-0.84113346634,-3.19975844732,-5.92414794979,-1.63692057983,retreating,retreating,retreating,retreating,0,103,2013-2025,0.31105680800,stable,40015,5.21732000000,199.99997510400,44073,0.00000000000,1.00000000000,0.55505275074,1.00000000000,0.20197739420,5.34657800000,0.25336559104,3.63115882080,High
1,104,104.00000000000,0.79397244169,-0.26290709986,-2.41481856213,0.23199010754,advancing,stable,retreating,stable,0,104,2013-2025,0.26503978400,stable,39598,13.57600000000,199.99997235100,39502,0.19211440296,0.74570134630,0.56137387813,0.98003914900,0.53156488614,7.46277500000,0.51097723965,3.69902948618,High
1,105,105.00000000000,-2.67466700018,-1.35046804973,-0.54577414388,-2.50060206826,retreating,retreating,retreating,retreating,0,105,2013-2025,0.48447888200,stable,40014,3.80340000000,199.99997193300,39481,0.38709257388,0.87232428580,0.53123063173,0.95978075006,0.14622573146,4.36324400000,0.13366109619,3.32189300222,Moderate
1,106,106.00000000000,-4.64369636166,-1.50355708818,-1.39084107953,-1.92419412852,retreating,retreating,retreating,retreating,0,106,2013-2025,0.75344631500,advancing,39597,7.34068000000,199.99991873200,39500,0.00000000000,0.89014819172,0.49428392680,1.00000000000,0.28570268669,5.02552000000,0.21428214054,3.48226479720,High
1,107,107.00000000000,0.66298899380,-0.88865597011,0.90748176451,-2.24410955116,advancing,retreating,advancing,retreating,0,107,2013-2025,0.72557200700,advancing,40013,6.62824000000,199.99996803700,44073,0.00000000000,0.81855626201,0.49811288044,1.00000000000,0.25761077381,4.82998600000,0.19047914106,3.36694071100,Moderate
1,108,108.00000000000,0.80823713818,-0.78558129544,0.74205723982,-1.60853137816,advancing,retreating,advancing,retreating,0,108,2013-2025,-0.04597131200,stable,39596,9.81820000000,199.99998672300,44073,0.84491314292,0.80655544652,0.60409590981,0.91221280085,0.38339270176,3.72105600000,0.05548543041,3.38758550472,Moderate
1,109,109.00000000000,1.53614662302,-0.45444332950,1.33050207416,-1.07038492622,advancing,stable,advancing,retreating,0,109,2013-2025,0.30467244400,stable,40012,10.00390000000,200.00000393800,39614,0.44000814197,0.76800159569,0.55592973874,0.95428277722,0.39071493666,4.57311900000,0.15920987296,3.39658654602,Moderate
1,110,110.00000000000,2.38969052284,-0.46935128326,0.81854314815,-0.59578577226,advancing,stable,advancing,retreating,0,110,2013-2025,0.34807353000,stable,39595,5.30073000000,200.00006008500,44073,0.17928108624,0.76973730432,0.54996794961,0.98137254160,0.20526630807,5.09140500000,0.22230253915,3.32375609058,Moderate
1,111,111.00000000000,1.67004428334,-0.57712611034,0.52646952123,-0.50759565754,advancing,retreating,advancing,retreating,0,111,2013-2025,0.25503944500,stable,40011,6.00730000000,199.99998406000,44073,0.10930715448,0.78228535086,0.56274757445,0.98864289304,0.23312675003,5.39427700000,0.25917214781,3.39556165178,Moderate
1,112,112.00000000000,1.86274430989,-0.55894007746,0.49085585792,-0.94220988474,advancing,retreating,stable,retreating,0,112,2013-2025,0.05043067800,stable,40010,4.04885000000,199.99996859800,44073,0.41834582997,0.78016798085,0.59085365278,0.95653350999,0.15590396463,5.28818800000,0.24625758353,3.33483753493,Moderate
1,113,113.00000000000,-0.29428698513,-0.34167332226,0.35547383799,-0.68709086903,stable,stable,stable,retreating,0,113,2013-2025,-0.17594237700,stable,39593,2.35339000000,199.99998312300,44073,0.00000000000,0.75487196852,0.62194938201,1.00000000000,0.08905101426,5.13931100000,0.22813429472,3.30438988377,Moderate
1,114,114.00000000000,1.96680868798,-0.46866395758,0.14906629167,-0.34809163783,advancing,stable,stable,stable,0,114,2013-2025,-0.09695134200,stable,40009,3.38327000000,199.99996467700,39641,0.00000000000,0.76965728012,0.61109878040,1.00000000000,0.12965976726,5.52239800000,0.27476874020,3.36835601254,Moderate
1,115,115.00000000000,2.77753327996,-0.18234194066,-0.12852591507,0.26374476127,advancing,stable,stable,stable,0,115,2013-2025,-0.13053542400,stable,39592,3.09431000000,200.00000784000,44073,0.00000000000,0.73632127681,0.61571205701,1.00000000000,0.11826591174,6.02630600000,0.33611112498,3.36166506283,Moderate
1,116,116.00000000000,-0.10319938605,-0.02329638061,0.21500793512,0.26736077627,stable,stable,stable,stable,0,116,2013-2025,-0.18548011300,stable,40428,1.06756000000,199.99996115000,39640,0.85271900000,0.71780386284,0.62325953289,0.91140176562,0.03835000895,6.39512100000,0.38100819277,3.25839332210,Moderate
1,117,117.00000000000,2.45442053217,-1.00673961129,0.25245141064,-1.18051011685,advancing,retreating,stable,retreating,0,117,2013-2025,-0.04022803900,stable,40007,6.18642000000,199.99994480200,39691,0.23145900000,0.83230454688,0.60330698525,0.97595121168,0.24018955550,4.21922400000,0.11612906603,3.39990650955,Moderate
1,118,118.00000000000,-0.72516322841,-0.49450897301,0.30321780299,-0.24001634893,retreating,stable,stable,stable,0,118,2013-2025,-0.32227310200,stable,40427,1.40022000000,199.99997746300,39691,0.84491300000,0.77266637292,0.64205009852,0.91221281570,0.05146698410,4.38017100000,0.13572167580,3.20195083686,Moderate
1,119,119.00000000000,-0.92571122178,-0.53624089730,-0.48938432783,0.00370913729,retreating,retreating,stable,stable,0,119,2013-2025,-0.30705178100,stable,40006,3.63626000000,200.00007299400,39690,0.00000000000,0.77752515249,0.63995922212,1.00000000000,0.13963530641,5.56257700000,0.27965986255,3.41196819616,High
1,120,120.00000000000,-0.59893425550,-0.70131064829,-0.86951193950,-0.03438475330,retreating,retreating,retreating,stable,0,120,2013-2025,-0.42568926000,stable,40426,1.40846000000,200.00006234900,44073,0.33847400000,0.79674395315,0.65625585656,0.96483226153,0.05179189135,5.43696200000,0.26436833381,3.35586820656,Moderate
1,121,121.00000000000,-3.69237408389,-0.69160102742,-0.59180556271,-0.44416051332,retreating,retreating,retreating,stable,0,121,2013-2025,-0.27875978500,stable,40005,2.48824000000,200.00004293300,39810,0.00000000000,0.79561347790,0.63607289278,1.00000000000,0.09436822705,4.77232600000,0.18345999886,3.34168839127,Moderate
1,122,122.00000000000,-2.45009614078,-0.62911729246,0.33767603410,-0.61417079575,retreating,retreating,stable,retreating,0,122,2013-2025,-0.38377972700,stable,40425,1.10924000000,200.00007526000,39810,0.00000000000,0.78833859901,0.65049895457,1.00000000000,0.03999347878,5.58441400000,0.28231815266,3.36763350138,Moderate
1,123,123.00000000000,-2.59140279048,-0.67482670683,0.89458220674,-1.16202774841,retreating,retreating,advancing,retreating,0,123,2013-2025,-0.25586956900,stable,40004,2.16240000000,199.99999593300,39810,0.45588802800,0.79366047123,0.63292857881,0.95263284346,0.08152017162,5.16286700000,0.23100184438,3.32427040964,Moderate
1,124,124.00000000000,-4.13936520750,-0.39751535384,0.63532318412,-0.73439487194,retreating,stable,advancing,retreating,0,124,2013-2025,-0.08371166900,stable,40424,1.02642000000,199.99996957700,39810,0.33847385566,0.76137356476,0.60928011304,0.96483227652,0.03672783703,5.83123900000,0.31236497494,3.29240250033,Moderate
1,125,125.00000000000,-2.27635928930,-0.70533891080,0.70016733587,-1.41008929203,retreating,retreating,advancing,retreating,0,125,2013-2025,-0.06073307700,stable,40423,0.64311000000,200.00001161100,39799,0.12227480701,0.79721295715,0.60612365930,0.98729554283,0.02161370605,5.56991400000,0.28055301978,3.31827863053,Moderate
1,126,126.00000000000,-2.18716054797,-0.72940726897,0.42770661124,-1.33583707792,retreating,retreating,stable,retreating,0,126,2013-2025,0.08612232400,stable,40423,0.64311000000,200.00000390700,39864,0.08679423177,0.80001519666,0.58595087069,0.99098200499,0.02161370605,5.39810600000,0.25963826462,3.29442436639,Moderate
1,127,127.00000000000,-8.26822749394,-0.53667703005,-0.03802236139,-0.63741557617,retreating,retreating,stable,retreating,0,127,2013-2025,-0.42710112600,stable,40423,0.64311000000,199.99996344500,39809,0.00000000000,0.77757593072,0.65644979750,1.00000000000,0.02161370605,4.80230600000,0.18710956326,3.29026074349,Moderate
1,128,128.00000000000,-4.98439992205,-1.98921738383,0.86772384247,-3.28752216736,retreating,retreating,advancing,retreating,0,128,2013-2025,-0.18036403800,stable,40423,0.64311000000,199.99994977300,44073,0.00000000000,0.94669282422,0.62255676337,1.00000000000,0.02161370605,5.59423800000,0.28351406062,3.52054346617,High
1,129,129.00000000000,-4.34845174632,-5.87079032997,0.56451132460,-5.05335618342,retreating,retreating,advancing,retreating,0,129,2013-2025,0.07870062000,stable,40423,0.64311000000,199.99995857600,44073,0.09932236470,1.00000000000,0.58697035288,0.98968032125,0.02161370605,5.81745400000,0.31068688137,3.56301686734,High
1,130,130.00000000000,-1.11997837301,-5.13196515097,0.58045517037,-7.91911787128,retreating,retreating,advancing,retreating,0,130,2013-2025,-0.28986477300,stable,40423,0.64311000000,199.99995951800,39852,0.41470085307,1.00000000000,0.63759832919,0.95691222621,0.02161370605,5.68918300000,0.29507202899,3.57439943114,High
1,131,131.00000000000,-4.12234406467,-0.61657225911,0.99975292426,-1.31287231024,retreating,retreating,advancing,retreating,0,131,2013-2025,0.16964953900,stable,40423,0.64311000000,199.99995276600,39827,0.00000000000,0.78687800133,0.57447715682,1.00000000000,0.02161370605,5.96991700000,0.32924670581,3.31693574848,Moderate
1,132,132.00000000000,-1.78539280212,-0.44365231898,1.15931752128,-1.31076351129,retreating,stable,advancing,retreating,0,132,2013-2025,0.15231145400,stable,40423,0.64311000000,199.99997670200,39873,0.02050656429,0.76674521602,0.57685880245,0.99786935041,0.02161370605,5.09002400000,0.22213442546,3.22928592281,Moderate
1,133,133.00000000000,-2.15329654477,-0.65747459647,0.75995457750,-1.07164491730,retreating,retreating,advancing,retreating,0,133,2013-2025,0.21201165800,stable,40423,0.64311000000,200.00000513600,39943,0.00000000000,0.79164019345,0.56865808537,1.00000000000,0.02161370605,5.22409400000,0.23845520927,3.26318164845,Moderate
1,134,134.00000000000,-2.29091020187,-0.65910245124,0.43661401609,-1.04580792863,retreating,retreating,stable,retreating,0,134,2013-2025,0.44571331300,stable,40423,0.64311000000,200.00002353200,39872,0.08679400000,0.79182972192,0.53655566318,0.99098202907,0.02161370605,5.42146500000,0.26248183283,3.24440388236,Moderate
1,135,135.00000000000,-4.85800639036,-0.68232608389,0.34225425998,-1.41590600825,retreating,retreating,stable,retreating,0,135,2013-2025,-0.42839340500,stable,40423,0.64311000000,199.99996718500,39942,0.00000000000,0.79453361142,0.65662731137,1.00000000000,0.02161370605,5.03833100000,0.21584166588,3.32783053189,Moderate
1,136,136.00000000000,-2.89970815308,-0.75806085289,0.66568335488,-1.57020030109,retreating,retreating,advancing,retreating,0,136,2013-2025,-0.26810716400,stable,38061,0.32155500000,199.99997776200,39942,0.00000000000,0.80335128649,0.63460959575,1.00000000000,0.00893461090,5.82034700000,0.31103905582,3.36810515621,Moderate
1,137,137.00000000000,-1.96813250100,-0.51068444677,0.54497020474,-1.16454786650,retreating,retreating,advancing,retreating,0,137,2013-2025,-0.40482371000,stable,38061,0.32155500000,200.00001311400,39942,0.00000000000,0.77454965683,0.65338966079,1.00000000000,0.00893461090,5.79245800000,0.30764403576,3.34775726016,Moderate
1,138,138.00000000000,-0.84645270168,-0.72434151698,0.96769562627,-1.94310445677,retreating,retreating,advancing,retreating,0,138,2013-2025,-0.38390494600,stable,38061,0.32155500000,200.00002686200,39942,0.00000000000,0.79942539945,0.65051615528,1.00000000000,0.00893461090,5.72602000000,0.29955631863,3.37006428393,Moderate
